/home/e19063/ChangeDetection-Buddhi
=> merge config from /home/e19063/ChangeDetection-Buddhi/MambaCD/changedetection/configs/vssm1/vssm_small_224.yaml
iter is 5110, overall loss is 1.1291881799697876
iter is 5120, overall loss is 1.6384047269821167
iter is 5130, overall loss is 1.1822900772094727
iter is 5140, overall loss is 1.437882900238037
iter is 5150, overall loss is 1.4315485954284668
iter is 5160, overall loss is 0.9255483150482178
iter is 5170, overall loss is 1.4919154644012451
iter is 5180, overall loss is 1.3451536893844604
iter is 5190, overall loss is 1.095153570175171
iter is 5200, overall loss is 1.1942825317382812
iter is 5210, overall loss is 1.854339838027954
iter is 5220, overall loss is 1.3049814701080322
iter is 5230, overall loss is 1.299194574356079
iter is 5240, overall loss is 1.2611662149429321
iter is 5250, overall loss is 1.417345643043518
iter is 5260, overall loss is 1.6116325855255127
iter is 5270, overall loss is 1.3736522197723389
iter is 5280, overall loss is 1.2447012662887573
iter is 5290, overall loss is 1.4637627601623535
iter is 5300, overall loss is 1.2981246709823608
iter is 5310, overall loss is 1.1988626718521118
iter is 5320, overall loss is 1.3088940382003784
iter is 5330, overall loss is 1.1995679140090942
iter is 5340, overall loss is 1.441109299659729
iter is 5350, overall loss is 1.0347893238067627
iter is 5360, overall loss is 1.7285451889038086
iter is 5370, overall loss is 1.4161150455474854
iter is 5380, overall loss is 1.291088342666626
iter is 5390, overall loss is 1.1263972520828247
iter is 5400, overall loss is 1.8393802642822266
iter is 5410, overall loss is 1.1958801746368408
iter is 5420, overall loss is 1.2508106231689453
iter is 5430, overall loss is 1.2821094989776611
iter is 5440, overall loss is 1.1580698490142822
iter is 5450, overall loss is 1.307164192199707
iter is 5460, overall loss is 1.6396186351776123
iter is 5470, overall loss is 1.3395230770111084
iter is 5480, overall loss is 1.5143295526504517
iter is 5490, overall loss is 1.3701417446136475
iter is 5500, overall loss is 1.3173413276672363
---------starting evaluation-----------
Racall rate is 0.7622105476047856, Precision rate is 0.7921094023337668, OA is 0.8967466735839844, F1 score is 0.7768724082060303, IoU is 0.6351523859146913, Kappa coefficient is 0.7097369808649704
iter is 5510, overall loss is 1.1589128971099854
iter is 5520, overall loss is 1.0682562589645386
iter is 5530, overall loss is 1.307973027229309
iter is 5540, overall loss is 1.0061239004135132
iter is 5550, overall loss is 1.083837628364563
iter is 5560, overall loss is 1.4171273708343506
iter is 5570, overall loss is 1.1664066314697266
iter is 5580, overall loss is 1.079304814338684
iter is 5590, overall loss is 1.2504469156265259
iter is 5600, overall loss is 1.1887273788452148
iter is 5610, overall loss is 1.2893826961517334
iter is 5620, overall loss is 1.2845594882965088
iter is 5630, overall loss is 1.1605334281921387
iter is 5640, overall loss is 1.3609293699264526
iter is 5650, overall loss is 1.0349376201629639
iter is 5660, overall loss is 0.9130218625068665
iter is 5670, overall loss is 1.1184958219528198
iter is 5680, overall loss is 1.3461483716964722
iter is 5690, overall loss is 1.3006908893585205
iter is 5700, overall loss is 1.101470947265625
iter is 5710, overall loss is 1.1325976848602295
iter is 5720, overall loss is 1.149437427520752
iter is 5730, overall loss is 1.7579982280731201
iter is 5740, overall loss is 1.1749118566513062
iter is 5750, overall loss is 1.4431238174438477
iter is 5760, overall loss is 1.081629991531372
