/home/e19063/ChangeDetection-Buddhi
=> merge config from /home/e19063/ChangeDetection-Buddhi/MambaCD/changedetection/configs/vssm1/vssm_small_224.yaml
False
iter is 5240, change detection loss is nan, classification loss is nan
iter is 5250, change detection loss is nan, classification loss is nan
iter is 5260, change detection loss is nan, classification loss is nan
iter is 5270, change detection loss is nan, classification loss is nan
iter is 5280, change detection loss is nan, classification loss is nan
iter is 5290, change detection loss is nan, classification loss is nan
iter is 5300, change detection loss is nan, classification loss is nan
iter is 5310, change detection loss is nan, classification loss is nan
iter is 5320, change detection loss is nan, classification loss is nan
iter is 5330, change detection loss is nan, classification loss is nan
iter is 5340, change detection loss is nan, classification loss is nan
iter is 5350, change detection loss is nan, classification loss is nan
iter is 5360, change detection loss is nan, classification loss is nan
iter is 5370, change detection loss is nan, classification loss is nan
iter is 5380, change detection loss is nan, classification loss is nan
iter is 5390, change detection loss is nan, classification loss is nan
iter is 5400, change detection loss is nan, classification loss is nan
iter is 5410, change detection loss is nan, classification loss is nan
iter is 5420, change detection loss is nan, classification loss is nan
iter is 5430, change detection loss is nan, classification loss is nan
iter is 5440, change detection loss is nan, classification loss is nan
iter is 5450, change detection loss is nan, classification loss is nan
iter is 5460, change detection loss is nan, classification loss is nan
iter is 5470, change detection loss is nan, classification loss is nan
iter is 5480, change detection loss is nan, classification loss is nan
iter is 5490, change detection loss is nan, classification loss is nan
iter is 5500, change detection loss is nan, classification loss is nan
---------starting evaluation-----------
Kappa coefficient rate is 0.0, F1 is nan, OA is 0.7993266748565708, mIoU is 0.39966333742828547, SeK is 0.0
iter is 5510, change detection loss is nan, classification loss is nan
iter is 5520, change detection loss is nan, classification loss is nan
iter is 5530, change detection loss is nan, classification loss is nan
iter is 5540, change detection loss is nan, classification loss is nan
iter is 5550, change detection loss is nan, classification loss is nan
iter is 5560, change detection loss is nan, classification loss is nan
iter is 5570, change detection loss is nan, classification loss is nan
iter is 5580, change detection loss is nan, classification loss is nan
iter is 5590, change detection loss is nan, classification loss is nan
iter is 5600, change detection loss is nan, classification loss is nan
iter is 5610, change detection loss is nan, classification loss is nan
iter is 5620, change detection loss is nan, classification loss is nan
iter is 5630, change detection loss is nan, classification loss is nan
iter is 5640, change detection loss is nan, classification loss is nan
iter is 5650, change detection loss is nan, classification loss is nan
iter is 5660, change detection loss is nan, classification loss is nan
iter is 5670, change detection loss is nan, classification loss is nan
iter is 5680, change detection loss is nan, classification loss is nan
iter is 5690, change detection loss is nan, classification loss is nan
iter is 5700, change detection loss is nan, classification loss is nan
iter is 5710, change detection loss is nan, classification loss is nan
iter is 5720, change detection loss is nan, classification loss is nan
iter is 5730, change detection loss is nan, classification loss is nan
iter is 5740, change detection loss is nan, classification loss is nan
iter is 5750, change detection loss is nan, classification loss is nan
iter is 5760, change detection loss is nan, classification loss is nan
iter is 5770, change detection loss is nan, classification loss is nan
iter is 5780, change detection loss is nan, classification loss is nan
iter is 5790, change detection loss is nan, classification loss is nan
iter is 5800, change detection loss is nan, classification loss is nan
iter is 5810, change detection loss is nan, classification loss is nan
iter is 5820, change detection loss is nan, classification loss is nan
iter is 5830, change detection loss is nan, classification loss is nan
iter is 5840, change detection loss is nan, classification loss is nan
iter is 5850, change detection loss is nan, classification loss is nan
iter is 5860, change detection loss is nan, classification loss is nan
iter is 5870, change detection loss is nan, classification loss is nan
iter is 5880, change detection loss is nan, classification loss is nan
iter is 5890, change detection loss is nan, classification loss is nan
iter is 5900, change detection loss is nan, classification loss is nan
iter is 5910, change detection loss is nan, classification loss is nan
iter is 5920, change detection loss is nan, classification loss is nan
iter is 5930, change detection loss is nan, classification loss is nan
iter is 5940, change detection loss is nan, classification loss is nan
iter is 5950, change detection loss is nan, classification loss is nan
iter is 5960, change detection loss is nan, classification loss is nan
iter is 5970, change detection loss is nan, classification loss is nan
iter is 5980, change detection loss is nan, classification loss is nan
iter is 5990, change detection loss is nan, classification loss is nan
iter is 6000, change detection loss is nan, classification loss is nan
---------starting evaluation-----------
Kappa coefficient rate is 0.0, F1 is nan, OA is 0.7993266748565708, mIoU is 0.39966333742828547, SeK is 0.0
iter is 6010, change detection loss is nan, classification loss is nan
iter is 6020, change detection loss is nan, classification loss is nan
iter is 6030, change detection loss is nan, classification loss is nan
iter is 6040, change detection loss is nan, classification loss is nan
iter is 6050, change detection loss is nan, classification loss is nan
iter is 6060, change detection loss is nan, classification loss is nan
iter is 6070, change detection loss is nan, classification loss is nan
iter is 6080, change detection loss is nan, classification loss is nan
iter is 6090, change detection loss is nan, classification loss is nan
iter is 6100, change detection loss is nan, classification loss is nan
iter is 6110, change detection loss is nan, classification loss is nan
iter is 6120, change detection loss is nan, classification loss is nan
iter is 6130, change detection loss is nan, classification loss is nan
iter is 6140, change detection loss is nan, classification loss is nan
iter is 6150, change detection loss is nan, classification loss is nan
iter is 6160, change detection loss is nan, classification loss is nan
iter is 6170, change detection loss is nan, classification loss is nan
iter is 6180, change detection loss is nan, classification loss is nan
iter is 6190, change detection loss is nan, classification loss is nan
iter is 6200, change detection loss is nan, classification loss is nan
iter is 6210, change detection loss is nan, classification loss is nan
iter is 6220, change detection loss is nan, classification loss is nan
iter is 6230, change detection loss is nan, classification loss is nan
iter is 6240, change detection loss is nan, classification loss is nan
iter is 6250, change detection loss is nan, classification loss is nan
iter is 6260, change detection loss is nan, classification loss is nan
iter is 6270, change detection loss is nan, classification loss is nan
iter is 6280, change detection loss is nan, classification loss is nan
iter is 6290, change detection loss is nan, classification loss is nan
iter is 6300, change detection loss is nan, classification loss is nan
iter is 6310, change detection loss is nan, classification loss is nan
iter is 6320, change detection loss is nan, classification loss is nan
iter is 6330, change detection loss is nan, classification loss is nan
iter is 6340, change detection loss is nan, classification loss is nan
iter is 6350, change detection loss is nan, classification loss is nan
iter is 6360, change detection loss is nan, classification loss is nan
iter is 6370, change detection loss is nan, classification loss is nan
iter is 6380, change detection loss is nan, classification loss is nan
iter is 6390, change detection loss is nan, classification loss is nan
iter is 6400, change detection loss is nan, classification loss is nan
iter is 6410, change detection loss is nan, classification loss is nan
iter is 6420, change detection loss is nan, classification loss is nan
iter is 6430, change detection loss is nan, classification loss is nan
iter is 6440, change detection loss is nan, classification loss is nan
iter is 6450, change detection loss is nan, classification loss is nan
iter is 6460, change detection loss is nan, classification loss is nan
iter is 6470, change detection loss is nan, classification loss is nan
iter is 6480, change detection loss is nan, classification loss is nan
iter is 6490, change detection loss is nan, classification loss is nan
iter is 6500, change detection loss is nan, classification loss is nan
---------starting evaluation-----------
Kappa coefficient rate is 0.0, F1 is nan, OA is 0.7993266748565708, mIoU is 0.39966333742828547, SeK is 0.0
iter is 6510, change detection loss is nan, classification loss is nan
iter is 6520, change detection loss is nan, classification loss is nan
iter is 6530, change detection loss is nan, classification loss is nan
iter is 6540, change detection loss is nan, classification loss is nan
iter is 6550, change detection loss is nan, classification loss is nan
iter is 6560, change detection loss is nan, classification loss is nan
iter is 6570, change detection loss is nan, classification loss is nan
iter is 6580, change detection loss is nan, classification loss is nan
iter is 6590, change detection loss is nan, classification loss is nan
iter is 6600, change detection loss is nan, classification loss is nan
iter is 6610, change detection loss is nan, classification loss is nan
iter is 6620, change detection loss is nan, classification loss is nan
iter is 6630, change detection loss is nan, classification loss is nan
iter is 6640, change detection loss is nan, classification loss is nan
iter is 6650, change detection loss is nan, classification loss is nan
iter is 6660, change detection loss is nan, classification loss is nan
iter is 6670, change detection loss is nan, classification loss is nan
iter is 6680, change detection loss is nan, classification loss is nan
iter is 6690, change detection loss is nan, classification loss is nan
iter is 6700, change detection loss is nan, classification loss is nan
iter is 6710, change detection loss is nan, classification loss is nan
iter is 6720, change detection loss is nan, classification loss is nan
iter is 6730, change detection loss is nan, classification loss is nan
iter is 6740, change detection loss is nan, classification loss is nan
iter is 6750, change detection loss is nan, classification loss is nan
iter is 6760, change detection loss is nan, classification loss is nan
iter is 6770, change detection loss is nan, classification loss is nan
iter is 6780, change detection loss is nan, classification loss is nan
iter is 6790, change detection loss is nan, classification loss is nan
iter is 6800, change detection loss is nan, classification loss is nan
iter is 6810, change detection loss is nan, classification loss is nan
iter is 6820, change detection loss is nan, classification loss is nan
iter is 6830, change detection loss is nan, classification loss is nan
iter is 6840, change detection loss is nan, classification loss is nan
iter is 6850, change detection loss is nan, classification loss is nan
iter is 6860, change detection loss is nan, classification loss is nan
iter is 6870, change detection loss is nan, classification loss is nan
iter is 6880, change detection loss is nan, classification loss is nan
iter is 6890, change detection loss is nan, classification loss is nan
iter is 6900, change detection loss is nan, classification loss is nan
iter is 6910, change detection loss is nan, classification loss is nan
iter is 6920, change detection loss is nan, classification loss is nan
iter is 6930, change detection loss is nan, classification loss is nan
iter is 6940, change detection loss is nan, classification loss is nan
iter is 6950, change detection loss is nan, classification loss is nan
iter is 6960, change detection loss is nan, classification loss is nan
iter is 6970, change detection loss is nan, classification loss is nan
iter is 6980, change detection loss is nan, classification loss is nan
iter is 6990, change detection loss is nan, classification loss is nan
iter is 7000, change detection loss is nan, classification loss is nan
---------starting evaluation-----------
Kappa coefficient rate is 0.0, F1 is nan, OA is 0.7993266748565708, mIoU is 0.39966333742828547, SeK is 0.0
iter is 7010, change detection loss is nan, classification loss is nan
iter is 7020, change detection loss is nan, classification loss is nan
iter is 7030, change detection loss is nan, classification loss is nan
iter is 7040, change detection loss is nan, classification loss is nan
iter is 7050, change detection loss is nan, classification loss is nan
iter is 7060, change detection loss is nan, classification loss is nan
iter is 7070, change detection loss is nan, classification loss is nan
iter is 7080, change detection loss is nan, classification loss is nan
iter is 7090, change detection loss is nan, classification loss is nan
iter is 7100, change detection loss is nan, classification loss is nan
iter is 7110, change detection loss is nan, classification loss is nan
iter is 7120, change detection loss is nan, classification loss is nan
iter is 7130, change detection loss is nan, classification loss is nan
iter is 7140, change detection loss is nan, classification loss is nan
iter is 7150, change detection loss is nan, classification loss is nan
iter is 7160, change detection loss is nan, classification loss is nan
iter is 7170, change detection loss is nan, classification loss is nan
iter is 7180, change detection loss is nan, classification loss is nan
iter is 7190, change detection loss is nan, classification loss is nan
iter is 7200, change detection loss is nan, classification loss is nan
iter is 7210, change detection loss is nan, classification loss is nan
iter is 7220, change detection loss is nan, classification loss is nan
iter is 7230, change detection loss is nan, classification loss is nan
iter is 7240, change detection loss is nan, classification loss is nan
iter is 7250, change detection loss is nan, classification loss is nan
iter is 7260, change detection loss is nan, classification loss is nan
iter is 7270, change detection loss is nan, classification loss is nan
iter is 7280, change detection loss is nan, classification loss is nan
iter is 7290, change detection loss is nan, classification loss is nan
iter is 7300, change detection loss is nan, classification loss is nan
iter is 7310, change detection loss is nan, classification loss is nan
iter is 7320, change detection loss is nan, classification loss is nan
iter is 7330, change detection loss is nan, classification loss is nan
iter is 7340, change detection loss is nan, classification loss is nan
iter is 7350, change detection loss is nan, classification loss is nan
iter is 7360, change detection loss is nan, classification loss is nan
iter is 7370, change detection loss is nan, classification loss is nan
iter is 7380, change detection loss is nan, classification loss is nan
iter is 7390, change detection loss is nan, classification loss is nan
iter is 7400, change detection loss is nan, classification loss is nan
iter is 7410, change detection loss is nan, classification loss is nan
iter is 7420, change detection loss is nan, classification loss is nan
iter is 7430, change detection loss is nan, classification loss is nan
iter is 7440, change detection loss is nan, classification loss is nan
iter is 7450, change detection loss is nan, classification loss is nan
iter is 7460, change detection loss is nan, classification loss is nan
iter is 7470, change detection loss is nan, classification loss is nan
iter is 7480, change detection loss is nan, classification loss is nan
iter is 7490, change detection loss is nan, classification loss is nan
iter is 7500, change detection loss is nan, classification loss is nan
---------starting evaluation-----------
Kappa coefficient rate is 0.0, F1 is nan, OA is 0.7993266748565708, mIoU is 0.39966333742828547, SeK is 0.0
iter is 7510, change detection loss is nan, classification loss is nan
iter is 7520, change detection loss is nan, classification loss is nan
iter is 7530, change detection loss is nan, classification loss is nan
iter is 7540, change detection loss is nan, classification loss is nan
iter is 7550, change detection loss is nan, classification loss is nan
iter is 7560, change detection loss is nan, classification loss is nan
iter is 7570, change detection loss is nan, classification loss is nan
iter is 7580, change detection loss is nan, classification loss is nan
iter is 7590, change detection loss is nan, classification loss is nan
iter is 7600, change detection loss is nan, classification loss is nan
iter is 7610, change detection loss is nan, classification loss is nan
iter is 7620, change detection loss is nan, classification loss is nan
iter is 7630, change detection loss is nan, classification loss is nan
iter is 7640, change detection loss is nan, classification loss is nan
iter is 7650, change detection loss is nan, classification loss is nan
iter is 7660, change detection loss is nan, classification loss is nan
iter is 7670, change detection loss is nan, classification loss is nan
iter is 7680, change detection loss is nan, classification loss is nan
iter is 7690, change detection loss is nan, classification loss is nan
iter is 7700, change detection loss is nan, classification loss is nan
iter is 7710, change detection loss is nan, classification loss is nan
iter is 7720, change detection loss is nan, classification loss is nan
iter is 7730, change detection loss is nan, classification loss is nan
iter is 7740, change detection loss is nan, classification loss is nan
iter is 7750, change detection loss is nan, classification loss is nan
iter is 7760, change detection loss is nan, classification loss is nan
iter is 7770, change detection loss is nan, classification loss is nan
iter is 7780, change detection loss is nan, classification loss is nan
iter is 7790, change detection loss is nan, classification loss is nan
iter is 7800, change detection loss is nan, classification loss is nan
iter is 7810, change detection loss is nan, classification loss is nan
iter is 7820, change detection loss is nan, classification loss is nan
iter is 7830, change detection loss is nan, classification loss is nan
iter is 7840, change detection loss is nan, classification loss is nan
iter is 7850, change detection loss is nan, classification loss is nan
iter is 7860, change detection loss is nan, classification loss is nan
iter is 7870, change detection loss is nan, classification loss is nan
iter is 7880, change detection loss is nan, classification loss is nan
iter is 7890, change detection loss is nan, classification loss is nan
iter is 7900, change detection loss is nan, classification loss is nan
iter is 7910, change detection loss is nan, classification loss is nan
iter is 7920, change detection loss is nan, classification loss is nan
iter is 7930, change detection loss is nan, classification loss is nan
iter is 7940, change detection loss is nan, classification loss is nan
iter is 7950, change detection loss is nan, classification loss is nan
iter is 7960, change detection loss is nan, classification loss is nan
iter is 7970, change detection loss is nan, classification loss is nan
iter is 7980, change detection loss is nan, classification loss is nan
iter is 7990, change detection loss is nan, classification loss is nan
iter is 8000, change detection loss is nan, classification loss is nan
---------starting evaluation-----------
Kappa coefficient rate is 0.0, F1 is nan, OA is 0.7993266748565708, mIoU is 0.39966333742828547, SeK is 0.0
iter is 8010, change detection loss is nan, classification loss is nan
iter is 8020, change detection loss is nan, classification loss is nan
iter is 8030, change detection loss is nan, classification loss is nan
iter is 8040, change detection loss is nan, classification loss is nan
iter is 8050, change detection loss is nan, classification loss is nan
iter is 8060, change detection loss is nan, classification loss is nan
iter is 8070, change detection loss is nan, classification loss is nan
iter is 8080, change detection loss is nan, classification loss is nan
iter is 8090, change detection loss is nan, classification loss is nan
iter is 8100, change detection loss is nan, classification loss is nan
iter is 8110, change detection loss is nan, classification loss is nan
iter is 8120, change detection loss is nan, classification loss is nan
iter is 8130, change detection loss is nan, classification loss is nan
iter is 8140, change detection loss is nan, classification loss is nan
iter is 8150, change detection loss is nan, classification loss is nan
iter is 8160, change detection loss is nan, classification loss is nan
iter is 8170, change detection loss is nan, classification loss is nan
iter is 8180, change detection loss is nan, classification loss is nan
iter is 8190, change detection loss is nan, classification loss is nan
iter is 8200, change detection loss is nan, classification loss is nan
iter is 8210, change detection loss is nan, classification loss is nan
iter is 8220, change detection loss is nan, classification loss is nan
iter is 8230, change detection loss is nan, classification loss is nan
iter is 8240, change detection loss is nan, classification loss is nan
iter is 8250, change detection loss is nan, classification loss is nan
iter is 8260, change detection loss is nan, classification loss is nan
iter is 8270, change detection loss is nan, classification loss is nan
iter is 8280, change detection loss is nan, classification loss is nan
iter is 8290, change detection loss is nan, classification loss is nan
iter is 8300, change detection loss is nan, classification loss is nan
iter is 8310, change detection loss is nan, classification loss is nan
iter is 8320, change detection loss is nan, classification loss is nan
iter is 8330, change detection loss is nan, classification loss is nan
iter is 8340, change detection loss is nan, classification loss is nan
iter is 8350, change detection loss is nan, classification loss is nan
iter is 8360, change detection loss is nan, classification loss is nan
iter is 8370, change detection loss is nan, classification loss is nan
iter is 8380, change detection loss is nan, classification loss is nan
iter is 8390, change detection loss is nan, classification loss is nan
iter is 8400, change detection loss is nan, classification loss is nan
iter is 8410, change detection loss is nan, classification loss is nan
iter is 8420, change detection loss is nan, classification loss is nan
iter is 8430, change detection loss is nan, classification loss is nan
iter is 8440, change detection loss is nan, classification loss is nan
iter is 8450, change detection loss is nan, classification loss is nan
iter is 8460, change detection loss is nan, classification loss is nan
iter is 8470, change detection loss is nan, classification loss is nan
iter is 8480, change detection loss is nan, classification loss is nan
iter is 8490, change detection loss is nan, classification loss is nan
iter is 8500, change detection loss is nan, classification loss is nan
---------starting evaluation-----------
Kappa coefficient rate is 0.0, F1 is nan, OA is 0.7993266748565708, mIoU is 0.39966333742828547, SeK is 0.0
iter is 8510, change detection loss is nan, classification loss is nan
iter is 8520, change detection loss is nan, classification loss is nan
iter is 8530, change detection loss is nan, classification loss is nan
iter is 8540, change detection loss is nan, classification loss is nan
iter is 8550, change detection loss is nan, classification loss is nan
iter is 8560, change detection loss is nan, classification loss is nan
iter is 8570, change detection loss is nan, classification loss is nan
iter is 8580, change detection loss is nan, classification loss is nan
iter is 8590, change detection loss is nan, classification loss is nan
iter is 8600, change detection loss is nan, classification loss is nan
iter is 8610, change detection loss is nan, classification loss is nan
iter is 8620, change detection loss is nan, classification loss is nan
iter is 8630, change detection loss is nan, classification loss is nan
iter is 8640, change detection loss is nan, classification loss is nan
iter is 8650, change detection loss is nan, classification loss is nan
iter is 8660, change detection loss is nan, classification loss is nan
iter is 8670, change detection loss is nan, classification loss is nan
iter is 8680, change detection loss is nan, classification loss is nan
iter is 8690, change detection loss is nan, classification loss is nan
iter is 8700, change detection loss is nan, classification loss is nan
iter is 8710, change detection loss is nan, classification loss is nan
iter is 8720, change detection loss is nan, classification loss is nan
iter is 8730, change detection loss is nan, classification loss is nan
iter is 8740, change detection loss is nan, classification loss is nan
iter is 8750, change detection loss is nan, classification loss is nan
iter is 8760, change detection loss is nan, classification loss is nan
iter is 8770, change detection loss is nan, classification loss is nan
iter is 8780, change detection loss is nan, classification loss is nan
iter is 8790, change detection loss is nan, classification loss is nan
iter is 8800, change detection loss is nan, classification loss is nan
iter is 8810, change detection loss is nan, classification loss is nan
iter is 8820, change detection loss is nan, classification loss is nan
iter is 8830, change detection loss is nan, classification loss is nan
iter is 8840, change detection loss is nan, classification loss is nan
iter is 8850, change detection loss is nan, classification loss is nan
iter is 8860, change detection loss is nan, classification loss is nan
iter is 8870, change detection loss is nan, classification loss is nan
iter is 8880, change detection loss is nan, classification loss is nan
iter is 8890, change detection loss is nan, classification loss is nan
iter is 8900, change detection loss is nan, classification loss is nan
iter is 8910, change detection loss is nan, classification loss is nan
iter is 8920, change detection loss is nan, classification loss is nan
iter is 8930, change detection loss is nan, classification loss is nan
iter is 8940, change detection loss is nan, classification loss is nan
iter is 8950, change detection loss is nan, classification loss is nan
iter is 8960, change detection loss is nan, classification loss is nan
iter is 8970, change detection loss is nan, classification loss is nan
iter is 8980, change detection loss is nan, classification loss is nan
iter is 8990, change detection loss is nan, classification loss is nan
iter is 9000, change detection loss is nan, classification loss is nan
---------starting evaluation-----------
Kappa coefficient rate is 0.0, F1 is nan, OA is 0.7993266748565708, mIoU is 0.39966333742828547, SeK is 0.0
iter is 9010, change detection loss is nan, classification loss is nan
iter is 9020, change detection loss is nan, classification loss is nan
iter is 9030, change detection loss is nan, classification loss is nan
iter is 9040, change detection loss is nan, classification loss is nan
iter is 9050, change detection loss is nan, classification loss is nan
iter is 9060, change detection loss is nan, classification loss is nan
iter is 9070, change detection loss is nan, classification loss is nan
iter is 9080, change detection loss is nan, classification loss is nan
iter is 9090, change detection loss is nan, classification loss is nan
iter is 9100, change detection loss is nan, classification loss is nan
iter is 9110, change detection loss is nan, classification loss is nan
iter is 9120, change detection loss is nan, classification loss is nan
iter is 9130, change detection loss is nan, classification loss is nan
iter is 9140, change detection loss is nan, classification loss is nan
iter is 9150, change detection loss is nan, classification loss is nan
iter is 9160, change detection loss is nan, classification loss is nan
iter is 9170, change detection loss is nan, classification loss is nan
iter is 9180, change detection loss is nan, classification loss is nan
iter is 9190, change detection loss is nan, classification loss is nan
iter is 9200, change detection loss is nan, classification loss is nan
iter is 9210, change detection loss is nan, classification loss is nan
iter is 9220, change detection loss is nan, classification loss is nan
iter is 9230, change detection loss is nan, classification loss is nan
iter is 9240, change detection loss is nan, classification loss is nan
iter is 9250, change detection loss is nan, classification loss is nan
iter is 9260, change detection loss is nan, classification loss is nan
iter is 9270, change detection loss is nan, classification loss is nan
iter is 9280, change detection loss is nan, classification loss is nan
iter is 9290, change detection loss is nan, classification loss is nan
iter is 9300, change detection loss is nan, classification loss is nan
iter is 9310, change detection loss is nan, classification loss is nan
iter is 9320, change detection loss is nan, classification loss is nan
iter is 9330, change detection loss is nan, classification loss is nan
iter is 9340, change detection loss is nan, classification loss is nan
iter is 9350, change detection loss is nan, classification loss is nan
iter is 9360, change detection loss is nan, classification loss is nan
iter is 9370, change detection loss is nan, classification loss is nan
iter is 9380, change detection loss is nan, classification loss is nan
iter is 9390, change detection loss is nan, classification loss is nan
iter is 9400, change detection loss is nan, classification loss is nan
iter is 9410, change detection loss is nan, classification loss is nan
iter is 9420, change detection loss is nan, classification loss is nan
iter is 9430, change detection loss is nan, classification loss is nan
iter is 9440, change detection loss is nan, classification loss is nan
iter is 9450, change detection loss is nan, classification loss is nan
iter is 9460, change detection loss is nan, classification loss is nan
iter is 9470, change detection loss is nan, classification loss is nan
iter is 9480, change detection loss is nan, classification loss is nan
iter is 9490, change detection loss is nan, classification loss is nan
iter is 9500, change detection loss is nan, classification loss is nan
---------starting evaluation-----------
Kappa coefficient rate is 0.0, F1 is nan, OA is 0.7993266748565708, mIoU is 0.39966333742828547, SeK is 0.0
iter is 9510, change detection loss is nan, classification loss is nan
iter is 9520, change detection loss is nan, classification loss is nan
iter is 9530, change detection loss is nan, classification loss is nan
iter is 9540, change detection loss is nan, classification loss is nan
iter is 9550, change detection loss is nan, classification loss is nan
iter is 9560, change detection loss is nan, classification loss is nan
iter is 9570, change detection loss is nan, classification loss is nan
iter is 9580, change detection loss is nan, classification loss is nan
iter is 9590, change detection loss is nan, classification loss is nan
iter is 9600, change detection loss is nan, classification loss is nan
iter is 9610, change detection loss is nan, classification loss is nan
iter is 9620, change detection loss is nan, classification loss is nan
iter is 9630, change detection loss is nan, classification loss is nan
iter is 9640, change detection loss is nan, classification loss is nan
iter is 9650, change detection loss is nan, classification loss is nan
iter is 9660, change detection loss is nan, classification loss is nan
iter is 9670, change detection loss is nan, classification loss is nan
iter is 9680, change detection loss is nan, classification loss is nan
iter is 9690, change detection loss is nan, classification loss is nan
iter is 9700, change detection loss is nan, classification loss is nan
iter is 9710, change detection loss is nan, classification loss is nan
iter is 9720, change detection loss is nan, classification loss is nan
iter is 9730, change detection loss is nan, classification loss is nan
iter is 9740, change detection loss is nan, classification loss is nan
iter is 9750, change detection loss is nan, classification loss is nan
iter is 9760, change detection loss is nan, classification loss is nan
iter is 9770, change detection loss is nan, classification loss is nan
iter is 9780, change detection loss is nan, classification loss is nan
iter is 9790, change detection loss is nan, classification loss is nan
iter is 9800, change detection loss is nan, classification loss is nan
iter is 9810, change detection loss is nan, classification loss is nan
iter is 9820, change detection loss is nan, classification loss is nan
iter is 9830, change detection loss is nan, classification loss is nan
iter is 9840, change detection loss is nan, classification loss is nan
iter is 9850, change detection loss is nan, classification loss is nan
iter is 9860, change detection loss is nan, classification loss is nan
iter is 9870, change detection loss is nan, classification loss is nan
iter is 9880, change detection loss is nan, classification loss is nan
iter is 9890, change detection loss is nan, classification loss is nan
iter is 9900, change detection loss is nan, classification loss is nan
iter is 9910, change detection loss is nan, classification loss is nan
iter is 9920, change detection loss is nan, classification loss is nan
iter is 9930, change detection loss is nan, classification loss is nan
iter is 9940, change detection loss is nan, classification loss is nan
iter is 9950, change detection loss is nan, classification loss is nan
iter is 9960, change detection loss is nan, classification loss is nan
iter is 9970, change detection loss is nan, classification loss is nan
iter is 9980, change detection loss is nan, classification loss is nan
iter is 9990, change detection loss is nan, classification loss is nan
iter is 10000, change detection loss is nan, classification loss is nan
---------starting evaluation-----------
